MANDT,BUKRS,BELNR,GJAHR,BLART,BLDAT,BUDAT,MONAT,CPUDT,CPUTM,AEDAT,UPDDT,WWERT,USNAM,TCODE,BVORG,XBLNR,DBBLG,STBLG,STJAH,BKTXT,WAERS,KURSF,KZWRS,KZKRS,BSTAT,XNETB,FRATH,XRUEB,GLVOR,GRPID,DOKID,ARCID,IBLAR,AWTYP,AWKEY,FIKRS,HWAER,HWAE2,HWAE3,KURS2,KURS3,BASW2,BASW3,UMRD2,UMRD3,XSTOV,STODT,XMWST,CURT2,CURT3,KUTY2,KUTY3,XSNET,AUSBK,XUSVR,DUEFL,AWSYS,TXKRS,CTXKRS,LOTKZ,XWVOF,STGRD,PPNAM,PPDAT,PPTME,BRNCH,NUMPG,ADISC
670,US00,5105600146,2018,RE,05/01/2018,05/01/2018,5,05/01/2018,20:23:22,00/00/0000,00/00/0000,05/01/2018,GBI-049,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001462018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600147,2018,RE,05/01/2018,05/01/2018,5,05/01/2018,20:53:33,00/00/0000,00/00/0000,05/01/2018,GBI-013,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001472018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600148,2018,RE,05/01/2018,05/01/2018,5,05/01/2018,21:06:13,00/00/0000,00/00/0000,05/01/2018,GBI-032,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001482018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600149,2018,RE,05/01/2018,05/01/2018,5,05/01/2018,22:08:37,00/00/0000,00/00/0000,05/01/2018,GBI-016,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001492018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600150,2018,RE,05/01/2018,05/01/2018,5,05/01/2018,22:13:38,00/00/0000,00/00/0000,05/01/2018,GBI-050,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001502018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600151,2018,RE,05/01/2018,05/01/2018,5,05/01/2018,23:02:10,00/00/0000,00/00/0000,05/01/2018,GBI-047,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001512018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600152,2018,RE,05/01/2018,05/01/2018,5,05/01/2018,23:12:41,00/00/0000,00/00/0000,05/01/2018,GBI-085,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001522018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600153,2018,RE,05/01/2018,05/01/2018,5,05/01/2018,23:23:32,00/00/0000,00/00/0000,05/01/2018,GBI-039,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001532018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600154,2018,RE,05/01/2018,05/01/2018,5,05/01/2018,23:23:43,00/00/0000,00/00/0000,05/01/2018,GBI-038,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001542018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600155,2018,RE,05/01/2018,05/01/2018,5,05/01/2018,23:46:05,00/00/0000,00/00/0000,05/01/2018,GBI-024,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001552018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600156,2018,RE,05/02/2018,05/02/2018,5,05/02/2018,00:21:05,00/00/0000,00/00/0000,05/02/2018,GBI-029,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001562018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600157,2018,RE,05/02/2018,05/02/2018,5,05/02/2018,00:30:57,00/00/0000,00/00/0000,05/02/2018,GBI-043,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001572018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600158,2018,RE,05/02/2018,05/02/2018,5,05/02/2018,01:31:03,00/00/0000,00/00/0000,05/02/2018,GBI-019,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001582018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600159,2018,RE,05/02/2018,05/02/2018,5,05/02/2018,01:31:04,00/00/0000,00/00/0000,05/02/2018,GBI-045,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001592018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600160,2018,RE,05/02/2018,05/02/2018,5,05/02/2018,02:33:33,00/00/0000,00/00/0000,05/02/2018,GBI-025,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001602018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600161,2018,RE,05/02/2018,05/02/2018,5,05/02/2018,11:23:02,00/00/0000,00/00/0000,05/02/2018,GBI-053,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001612018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600162,2018,RE,05/02/2018,05/02/2018,5,05/02/2018,11:31:49,00/00/0000,00/00/0000,05/02/2018,GBI-021,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001622018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600163,2018,RE,05/02/2018,05/02/2018,5,05/02/2018,16:30:58,00/00/0000,00/00/0000,05/02/2018,GBI-055,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001632018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600164,2018,RE,05/02/2018,05/02/2018,5,05/02/2018,17:14:33,00/00/0000,00/00/0000,05/02/2018,GBI-054,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001642018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600166,2018,RE,05/04/2018,05/04/2018,5,05/04/2018,01:58:25,00/00/0000,00/00/0000,05/04/2018,GBI-058,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001662018,,USD,,,0.0,0.0,,,,,,00/00/0000,X,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600167,2018,RE,05/07/2018,05/07/2018,5,05/07/2018,16:16:37,00/00/0000,00/00/0000,05/07/2018,GBI-036,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001672018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600168,2018,RE,05/07/2018,05/07/2018,5,05/07/2018,18:56:06,00/00/0000,00/00/0000,05/07/2018,GBI-015,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001682018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600169,2018,RE,05/07/2018,05/07/2018,5,05/07/2018,20:08:47,00/00/0000,00/00/0000,05/07/2018,GBI-015,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001692018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600170,2018,RE,05/07/2018,05/07/2018,5,05/07/2018,20:18:17,00/00/0000,00/00/0000,05/07/2018,GBI-015,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001702018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600171,2018,RE,05/07/2018,05/07/2018,5,05/07/2018,20:32:10,00/00/0000,00/00/0000,05/07/2018,GBI-015,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001712018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600172,2018,RE,05/08/2018,05/08/2018,5,05/08/2018,12:33:11,00/00/0000,00/00/0000,05/08/2018,GBI-035,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001722018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600173,2018,RE,05/08/2018,05/08/2018,5,05/08/2018,12:56:45,00/00/0000,00/00/0000,05/08/2018,GBI-035,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001732018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600174,2018,RE,05/08/2018,05/08/2018,5,05/08/2018,13:12:13,00/00/0000,00/00/0000,05/08/2018,GBI-035,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001742018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600175,2018,RE,05/08/2018,05/08/2018,5,05/08/2018,13:28:22,00/00/0000,00/00/0000,05/08/2018,GBI-035,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001752018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600176,2018,RE,05/08/2018,05/08/2018,5,05/08/2018,22:35:47,00/00/0000,00/00/0000,05/08/2018,GBI-048,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001762018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600177,2018,RE,05/13/2018,05/13/2018,5,05/13/2018,19:54:15,00/00/0000,00/00/0000,05/13/2018,GBI-006,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001772018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600178,2018,RE,05/13/2018,05/13/2018,5,05/13/2018,19:56:08,00/00/0000,00/00/0000,05/13/2018,GBI-006,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001782018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600179,2018,RE,05/13/2018,05/13/2018,5,05/13/2018,19:58:05,00/00/0000,00/00/0000,05/13/2018,GBI-006,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001792018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600180,2018,RE,05/13/2018,05/13/2018,5,05/13/2018,20:29:41,00/00/0000,00/00/0000,05/13/2018,GBI-006,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001802018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600181,2018,RE,05/13/2018,05/13/2018,5,05/13/2018,20:41:32,00/00/0000,00/00/0000,05/13/2018,GBI-006,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001812018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600182,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,15:17:49,00/00/0000,00/00/0000,05/16/2018,GBI-052,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001822018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600183,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,15:17:50,00/00/0000,00/00/0000,05/16/2018,GBI-059,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001832018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600184,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,15:18:50,00/00/0000,00/00/0000,05/16/2018,GBI-052,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001842018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600185,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,15:20:21,00/00/0000,00/00/0000,05/16/2018,GBI-059,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001852018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600186,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,15:20:32,00/00/0000,00/00/0000,05/16/2018,GBI-052,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001862018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600187,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,15:21:40,00/00/0000,00/00/0000,05/16/2018,GBI-059,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001872018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600188,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,15:21:43,00/00/0000,00/00/0000,05/16/2018,GBI-052,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001882018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600189,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,15:23:04,00/00/0000,00/00/0000,05/16/2018,GBI-059,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001892018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600190,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,16:31:56,00/00/0000,00/00/0000,05/16/2018,GBI-023,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001902018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600191,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,16:32:46,00/00/0000,00/00/0000,05/16/2018,GBI-023,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001912018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600192,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,16:33:21,00/00/0000,00/00/0000,05/16/2018,GBI-023,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001922018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600193,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,17:04:23,00/00/0000,00/00/0000,05/16/2018,GBI-023,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001932018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600194,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,22:26:29,00/00/0000,00/00/0000,05/16/2018,GBI-034,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001942018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600195,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,22:26:30,00/00/0000,00/00/0000,05/16/2018,GBI-045,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001952018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600196,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,22:28:34,00/00/0000,00/00/0000,05/16/2018,GBI-034,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001962018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600197,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,22:28:40,00/00/0000,00/00/0000,05/16/2018,GBI-045,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001972018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600198,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,22:30:30,00/00/0000,00/00/0000,05/16/2018,GBI-034,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001982018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600199,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,22:30:53,00/00/0000,00/00/0000,05/16/2018,GBI-045,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056001992018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600200,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,23:00:05,00/00/0000,00/00/0000,05/16/2018,GBI-034,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002002018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600201,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,23:00:32,00/00/0000,00/00/0000,05/16/2018,GBI-045,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002012018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600202,2018,RE,05/16/2018,05/16/2018,5,05/16/2018,23:22:21,00/00/0000,00/00/0000,05/16/2018,GBI-022,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002022018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600203,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,13:03:41,00/00/0000,00/00/0000,05/17/2018,GBI-022,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002032018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600204,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,13:37:11,00/00/0000,00/00/0000,05/17/2018,GBI-018,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002042018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600205,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,13:37:42,00/00/0000,00/00/0000,05/17/2018,GBI-022,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002052018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600206,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,13:57:16,00/00/0000,00/00/0000,05/17/2018,GBI-022,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002062018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600207,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,15:55:44,00/00/0000,00/00/0000,05/17/2018,GBI-020,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002072018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600208,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,17:03:37,00/00/0000,00/00/0000,05/17/2018,GBI-020,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002082018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600209,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,17:05:02,00/00/0000,00/00/0000,05/17/2018,GBI-020,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002092018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600210,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,17:05:13,00/00/0000,00/00/0000,05/17/2018,GBI-037,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002102018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600211,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,17:05:30,00/00/0000,00/00/0000,05/17/2018,GBI-089,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002112018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600212,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,17:06:22,00/00/0000,00/00/0000,05/17/2018,GBI-037,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002122018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600213,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,17:06:42,00/00/0000,00/00/0000,05/17/2018,GBI-089,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002132018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600214,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,17:07:07,00/00/0000,00/00/0000,05/17/2018,GBI-037,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002142018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600215,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,17:09:37,00/00/0000,00/00/0000,05/17/2018,GBI-089,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002152018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600216,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,17:13:06,00/00/0000,00/00/0000,05/17/2018,GBI-010,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002162018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600217,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,17:14:25,00/00/0000,00/00/0000,05/17/2018,GBI-010,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002172018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
670,US00,5105600218,2018,RE,05/17/2018,05/17/2018,5,05/17/2018,17:17:19,00/00/0000,00/00/0000,05/17/2018,GBI-010,MIRO,,,,,0,,USD,1.0,,0.0,,,0.0,,RMRP,,,,,RMRP,51056002182018,,USD,,,0.0,0.0,,,,,,00/00/0000,,,,,,,,,,,0.0,0.0,,,,,00/00/0000,00:00:00,,0,
