MANDT,EBELN,BUKRS,BSTYP,BSART,BSAKZ,LOEKZ,STATU,AEDAT,ERNAM,PINCR,LPONR,LIFNR,SPRAS,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,EKORG,EKGRP,WAERS,WKURS,KUFIX,BEDAT,KDATB,KDATE,BWBDT,ANGDT,BNDDT,GWLDT,AUSNR,ANGNR,IHRAN,IHREZ,VERKF,TELF1,LLIEF,KUNNR,KONNR,ABGRU,AUTLF,WEAKT,RESWK,LBLIF,INCO1,INCO2,KTWRT,SUBMI,KNUMV,KALSM,STAFO,LIFRE,EXNUM,UNSEZ,LOGSY,UPINC,STAKO,FRGGR,FRGSX,FRGKE,FRGZU,FRGRL,LANDS,LPHIS,ADRNR,STCEG_L,STCEG,ABSGR,ADDNR,KORNR,MEMORY,PROCSTAT,RLWRT,REVNO,SCMPROC,REASON_CODE,MEMORYTYPE,RETTP,RETPC,DPTYP,DPPCT,DPAMT,DPDAT,MSR_ID,HIERARCHY_EXISTS,THRESHOLD_EXISTS,LEGAL_CONTRACT,DESCRIPTION,RELEASE_DATE,VSART,HANDOVERLOC,SHIPCOND,INCOV,INCO2_L,INCO3_L,FORCE_ID,FORCE_CNT,RELOC_ID,RELOC_SEQ_ID,SOURCE_LOGSYS,FSH_TRANSACTION,FSH_ITEM_GROUP,FSH_VAS_LAST_ITEM,FSH_OS_STG_CHANGE,VZSKZ,FSH_SNST_STATUS,POHF_TYPE,EQ_EINDT,EQ_WERKS,FIXPO,EKGRP_ALLOW,WERKS_ALLOW,CONTRACT_ALLOW,PSTYP_ALLOW,FIXPO_ALLOW,KEY_ID_ALLOW,AUREL_ALLOW,DELPER_ALLOW,EINDT_ALLOW,LTSNR_ALLOW,OTB_LEVEL,OTB_COND_TYPE,KEY_ID,OTB_VALUE,OTB_CURR,OTB_RES_VALUE,OTB_SPEC_VALUE,SPR_RSN_PROFILE,BUDG_TYPE,OTB_STATUS,OTB_REASON,CHECK_TYPE,CON_OTB_REQ,CON_PREBOOK_LEV,CON_DISTR_LEV
375,4500000178,US00,F,NB,,,9,2/13/17,GBI-025,10,10,125087,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/13/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000195,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000179,US00,F,NB,,,9,2/13/17,GBI-025,10,10,125087,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/13/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000196,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000180,US00,F,NB,,,9,2/14/17,GBI-014,10,10,125086,EN,,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000197,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000181,US00,F,NB,,,9,2/14/17,GBI-014,10,10,125086,EN,,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000198,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000182,US00,F,NB,,,9,2/14/17,GBI-014,10,10,125086,EN,,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000199,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000183,US00,F,NB,,,9,2/14/17,GBI-014,10,10,125086,EN,,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000200,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000184,US00,F,NB,,,9,2/14/17,GBI-014,10,10,125086,EN,,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000201,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000185,US00,F,NB,,,9,2/14/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000202,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000186,US00,F,NB,,,9,2/14/17,GBI-050,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000203,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000187,US00,F,NB,,,9,2/14/17,GBI-050,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000204,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000188,US00,F,NB,,,9,2/14/17,GBI-050,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000205,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000189,US00,F,NB,,,9,2/14/17,GBI-050,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000206,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000190,US00,F,NB,,,9,2/14/17,GBI-050,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000207,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000191,US00,F,NB,,,9,2/14/17,GBI-050,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000208,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000192,US00,F,NB,,,9,2/14/17,GBI-046,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000209,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000193,US00,F,NB,,,9,2/14/17,GBI-046,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000210,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000194,US00,F,NB,,,9,2/14/17,GBI-046,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000211,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000195,US00,F,NB,,,9,2/14/17,GBI-046,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000212,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000196,US00,F,NB,,,9,2/14/17,GBI-046,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000213,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000197,US00,F,NB,,,9,2/14/17,GBI-046,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000214,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000198,US00,F,NB,,,9,2/14/17,GBI-008,10,10,125099,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000215,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,X,2,0,,,,H,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000199,US00,F,NB,,,9,2/14/17,GBI-058,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000216,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000200,US00,F,NB,,,9,2/14/17,GBI-058,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000217,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000201,US00,F,NB,,,9,2/14/17,GBI-058,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000218,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000202,US00,F,NB,,,9,2/14/17,GBI-058,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000219,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000203,US00,F,NB,,,9,2/14/17,GBI-058,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000220,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000204,US00,F,NB,,,9,2/14/17,GBI-058,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/14/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000221,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000205,US00,F,NB,,,9,2/15/17,GBI-064,10,10,125045,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000222,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000206,US00,F,NB,,,9,2/15/17,GBI-064,10,10,125045,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000223,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000207,US00,F,NB,,,9,2/15/17,GBI-064,10,10,125045,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000224,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000208,US00,F,NB,,,9,2/15/17,GBI-027,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000225,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000209,US00,F,NB,,,9,2/15/17,GBI-027,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000226,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000210,US00,F,NB,,,9,2/15/17,GBI-027,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000227,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000211,US00,F,NB,,,9,2/15/17,GBI-027,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000228,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000212,US00,F,NB,,,9,2/15/17,GBI-027,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000229,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000213,US00,F,NB,,,9,2/15/17,GBI-027,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000230,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000214,US00,F,FO,,,9,2/15/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,2/15/17,3/15/17,,,,,,,,,,,,,,,,,,,,,0,,1000000231,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000215,US00,F,NB,,,9,2/15/17,GBI-027,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000234,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000216,US00,F,FO,,,9,2/15/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,2/15/17,,,,,,,,,,,,,,,,,,,,,,0,,1000000235,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000217,US00,F,NB,,,9,2/15/17,GBI-027,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000238,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000218,US00,F,NB,,,9,2/15/17,GBI-027,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000239,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000219,US00,F,NB,,,9,2/15/17,GBI-027,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000240,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000220,US00,F,NB,,,9,2/15/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000241,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000221,US00,F,FO,,,9,2/15/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,2/15/17,,,,,,,,,,,,,,,,,,,,,,0,,1000000242,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000222,US00,F,NB,,,9,2/15/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000245,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000223,US00,F,FO,,,9,2/15/17,GBI-013,10,10,125098,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,2/15/17,,,,,,,,,,,,,,,,,,,,,,0,,1000000246,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000224,US00,F,FO,,,9,2/15/17,GBI-013,10,10,125098,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,3/1/17,,,,,,,,,,,,,,,,,,,,,,0,,1000000249,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000225,US00,F,NB,,,9,2/15/17,GBIFAC-01,10,10,125000,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000252,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000226,US00,F,FO,,,9,2/15/17,GBI-013,10,10,125098,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,4/15/17,,,,,,,,,,,,,,,,,,,,,,0,,1000000253,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000227,US00,F,NB,,,9,2/15/17,GBI-011,10,10,125101,EN,,0,0,0,0,0,US00,N00,RUB,/28.51500,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000256,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000228,US00,F,FO,,,9,2/15/17,GBI-032,10,10,125098,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/15/17,4/1/17,,,,,,,,,,,,,,,,,,,,,,0,,1000000257,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000229,US00,F,NB,,,9,2/15/17,GBI-011,10,10,125101,EN,,0,0,0,0,0,US00,N00,RUB,/28.51500,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000260,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000230,US00,F,NB,,,9,2/15/17,GBI-011,10,10,125101,EN,,0,0,0,0,0,US00,N00,RUB,/28.51500,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000261,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000231,US00,F,NB,,,9,2/15/17,GBI-011,10,10,125011,EN,1,0,0,0,0,0,US00,N00,CNY,/8.28100,,2/15/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000267,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000232,US00,F,NB,,,9,2/16/17,GBI-035,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000268,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000233,US00,F,NB,,,9,2/16/17,GBI-035,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000269,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000234,US00,F,NB,,,9,2/16/17,GBI-035,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000270,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000235,US00,F,NB,,,9,2/16/17,GBI-035,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000271,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000236,US00,F,NB,,,9,2/16/17,GBI-035,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000272,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000237,US00,F,NB,,,9,2/16/17,GBI-035,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000273,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
375,4500000238,US00,F,NB,,,9,2/16/17,GBI-035,10,10,125094,EN,1,0,0,0,0,0,US00,N00,USD,1,,2/16/17,,,,,,,,,,,,,,,,,,,,,,,0,,1000000274,RM0000,SAP,,,,,1,,,,,,,US,,,US,,0,,,,2,0,,,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,
