MANDT,KNUMV,KPOSN,STUNR,ZAEHK,KAPPL,KSCHL,KDATU,KRECH,KAWRT,KBETR,WAERS,KKURS,KPEIN,KMEIN,KUMZA,KUMNE,KNTYP,KSTAT,KNPRS,KRUEK,KRELI,KHERK,KGRPE,KOUPD,KOLNR,KNUMH,KOPOS,KVSL1,SAKN1,MWSK1,KVSL2,SAKN2,MWSK2,LIFNR,KUNNR,KDIFF,KWERT,KSTEU,KINAK,KOAID,ZAEKO,KMXAW,KMXWR,KDUPL,KZBZG,KSTBS,KONMS,KONWS,KWAEH,KFKIV,KVARC,KMPRS,PRSQU,STUFE,WEGXX,KTREL,MDFLG,TXJLV
670,1000000193,10,35,1,M,SKTO,05/07/2018,A,"            2,762.50",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000193,10,60,1,M,WOTB,05/07/2018,C,              500.00,          55.25,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         2,762.50",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000194,10,1,1,M,PBXX,05/18/2018,C,"            1,100.00","       1,000.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"       110,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000194,10,10,1,M,ZC00,05/18/2018,C,"            1,100.00",         100.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"        11,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000194,10,21,1,M,NAVM,05/18/2018,B,"          121,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000194,10,35,1,M,SKTO,05/18/2018,A,"          121,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000194,10,60,1,M,WOTB,05/18/2018,C,"            1,100.00","       1,100.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"       121,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000195,10,1,1,M,PBXX,05/18/2018,C,              500.00,"     200,000.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"    10,000,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000195,10,10,1,M,ZC00,05/18/2018,C,              500.00,         100.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         5,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000195,10,21,1,M,NAVM,05/18/2018,B,"       10,005,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000195,10,35,1,M,SKTO,05/18/2018,A,"       10,005,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000195,10,60,1,M,WOTB,05/18/2018,C,              500.00,"     200,100.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"    10,005,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000196,10,1,1,M,PBXX,05/18/2018,C,              250.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        25,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000196,10,10,1,M,ZC00,05/18/2018,C,              250.00,          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         1,250.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000196,10,21,1,M,NAVM,05/18/2018,B,"           26,250.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000196,10,35,1,M,SKTO,05/18/2018,A,"           26,250.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000196,10,60,1,M,WOTB,05/18/2018,C,              250.00,"       1,050.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        26,250.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000197,10,1,1,M,PBXX,05/18/2018,C,              250.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        25,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000197,10,10,1,M,ZC00,05/18/2018,C,              250.00,          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         1,250.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000197,10,21,1,M,NAVM,05/18/2018,B,"           26,250.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000197,10,35,1,M,SKTO,05/18/2018,A,"           26,250.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000197,10,60,1,M,WOTB,05/18/2018,C,              250.00,"       1,050.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        26,250.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000198,10,1,1,M,PBXX,05/18/2018,C,"            1,100.00","       1,000.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"       110,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000198,10,10,1,M,ZC00,05/18/2018,C,"            1,100.00",         100.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"        11,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000198,10,21,1,M,NAVM,05/18/2018,B,"          121,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000198,10,35,1,M,SKTO,05/18/2018,A,"          121,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000198,10,60,1,M,WOTB,05/18/2018,C,"            1,100.00","       1,100.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"       121,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000199,10,1,1,M,PBXX,05/18/2018,C,              500.00,          50.00,USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         2,500.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000199,10,10,1,M,ZC00,05/18/2018,C,              500.00,           5.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           250.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000199,10,21,1,M,NAVM,05/18/2018,B,"            2,750.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000199,10,35,1,M,SKTO,05/18/2018,A,"            2,750.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000199,10,60,1,M,WOTB,05/18/2018,C,              500.00,          55.00,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         2,750.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000200,10,1,1,M,PBXX,05/18/2018,C,"            1,100.00","       1,000.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"       110,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000200,10,10,1,M,ZC00,05/18/2018,C,"            1,100.00",         100.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"        11,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000200,10,21,1,M,NAVM,05/18/2018,B,"          121,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000200,10,35,1,M,SKTO,05/18/2018,A,"          121,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000200,10,60,1,M,WOTB,05/18/2018,C,"            1,100.00","       1,100.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"       121,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000201,10,1,1,M,PBXX,05/07/2018,C,              100.00,          50.00,USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,           500.00,C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000201,10,10,1,M,ZC00,05/07/2018,C,              100.00,           5.25,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,            52.50,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000201,10,10,2,M,ZC00,05/18/2018,C,              100.00,           0.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,             0.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000201,10,21,1,M,NAVM,05/07/2018,B,              552.50,           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000201,10,35,1,M,SKTO,05/07/2018,A,              552.50,           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000201,10,60,1,M,WOTB,05/07/2018,C,              100.00,          55.25,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,           552.50,A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000202,10,1,1,M,PBXX,05/17/2018,C,              420.00,           0.10,USD,1.0,1,EA,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,             4.20,C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000202,10,10,1,M,ZC00,05/18/2018,C,              420.00,           0.01,USD,1.0,1,EA,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,             0.42,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000202,10,21,1,M,NAVM,05/17/2018,B,                4.62,           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000202,10,35,1,M,SKTO,05/17/2018,A,                4.62,           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000202,10,60,1,M,WOTB,05/17/2018,C,              420.00,           0.11,USD,1.0,1,EA,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,             4.62,A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000203,10,1,1,M,PBXX,05/17/2018,C,              500.00,"     200,000.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"    10,000,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000203,10,10,1,M,ZC00,05/17/2018,C,              500.00,         100.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"         5,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000203,10,21,1,M,NAVM,05/17/2018,B,"       10,005,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000203,10,35,1,M,SKTO,05/17/2018,A,"       10,005,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000203,10,60,1,M,WOTB,05/17/2018,C,              500.00,"     200,100.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"    10,005,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000204,10,1,1,M,PBXX,05/18/2018,C,               50.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         5,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000204,10,10,1,M,ZC00,05/18/2018,C,               50.00,          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           250.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000204,10,21,1,M,NAVM,05/18/2018,B,"            5,250.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000204,10,35,1,M,SKTO,05/18/2018,A,"            5,250.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000204,10,60,1,M,WOTB,05/18/2018,C,               50.00,"       1,050.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         5,250.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000205,10,1,1,M,PBXX,05/18/2018,C,               50.00,          50.00,USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,           250.00,C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000205,10,10,1,M,ZC00,05/18/2018,C,               50.00,           5.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,            25.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000205,10,21,1,M,NAVM,05/18/2018,B,              275.00,           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000205,10,35,1,M,SKTO,05/18/2018,A,              275.00,           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000205,10,60,1,M,WOTB,05/18/2018,C,               50.00,          55.00,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,           275.00,A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000206,10,1,1,M,PBXX,05/18/2018,C,              440.00,           0.10,USD,1.0,1,EA,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,             4.40,C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000206,10,10,1,M,ZC00,05/18/2018,C,              440.00,           0.01,USD,1.0,1,EA,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,             0.44,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000206,10,21,1,M,NAVM,05/18/2018,B,                4.84,           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000206,10,35,1,M,SKTO,05/18/2018,A,                4.84,           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000206,10,60,1,M,WOTB,05/18/2018,C,              440.00,           0.11,USD,1.0,1,EA,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,             4.84,A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000207,10,1,1,M,PBXX,05/18/2018,C,               50.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         5,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000207,10,10,1,M,ZC00,05/18/2018,C,               50.00,          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           250.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000207,10,21,1,M,NAVM,05/18/2018,B,"            5,250.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000207,10,35,1,M,SKTO,05/18/2018,A,"            5,250.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000207,10,60,1,M,WOTB,05/18/2018,C,               50.00,"       1,050.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         5,250.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000208,10,1,1,M,PBXX,05/16/2018,C,"            1,500.00","     200,000.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"    30,000,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000208,10,10,1,M,ZA00,05/16/2018,A,"       30,000,000.00",           0.00,,0.0,0,,0,0,,,,,,C,,,0,,0,,,,,,,,,0.0,             0.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000208,10,10,2,M,ZC00,05/17/2018,C,"            1,500.00",         100.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"        15,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000208,10,21,1,M,NAVM,05/16/2018,B,"       30,015,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000208,10,35,1,M,SKTO,05/16/2018,A,"       30,015,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000208,10,60,1,M,WOTB,05/16/2018,C,"            1,500.00","     200,100.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"    30,015,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000209,10,1,1,M,PBXX,05/18/2018,C,"            1,000.00","     200,000.00",USD,1.0,1,GM,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"    20,000,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000209,10,10,1,M,ZC00,05/18/2018,C,"            1,000.00",         100.00,USD,1.0,1,GM,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,"        10,000.00",C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000209,10,21,1,M,NAVM,05/18/2018,B,"       20,010,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000209,10,35,1,M,SKTO,05/18/2018,A,"       20,010,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000209,10,60,1,M,WOTB,05/18/2018,C,"            1,000.00","     200,100.00",USD,1.0,1,GM,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"    20,010,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000210,10,1,1,M,PBXX,05/18/2018,C,              100.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000210,10,21,1,M,NAVM,05/18/2018,B,"           10,000.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000210,10,35,1,M,SKTO,05/18/2018,A,"           10,000.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000210,10,60,1,M,WOTB,05/18/2018,C,              100.00,"       1,000.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        10,000.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000211,10,1,1,M,PBXX,05/18/2018,C,              150.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"        15,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000211,10,10,1,M,ZC00,05/18/2018,C,              150.00,          50.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           750.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000211,10,21,1,M,NAVM,05/18/2018,B,"           15,750.00",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000211,10,35,1,M,SKTO,05/18/2018,A,"           15,750.00",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000211,10,60,1,M,WOTB,05/18/2018,C,              150.00,"       1,050.00",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"        15,750.00",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000212,10,1,1,M,PBXX,05/17/2018,C,              100.00,          50.00,USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,           500.00,C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000212,10,10,1,M,ZC00,05/17/2018,C,              100.00,           5.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,            50.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000212,10,21,1,M,NAVM,05/17/2018,B,              550.00,           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000212,10,35,1,M,SKTO,05/17/2018,A,              550.00,           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000212,10,60,1,M,WOTB,05/17/2018,C,              100.00,          55.00,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,           550.00,A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000213,10,1,1,M,PBXX,05/08/2018,C,               50.00,"       1,000.00",USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,"         5,000.00",C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000213,10,10,1,M,ZC00,05/08/2018,C,               50.00,          52.50,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,           262.50,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000213,10,21,1,M,NAVM,05/08/2018,B,"            5,262.50",           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000213,10,35,1,M,SKTO,05/08/2018,A,"            5,262.50",           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000213,10,60,1,M,WOTB,05/08/2018,C,               50.00,"       1,052.50",USD,1.0,1,LB,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,"         5,262.50",A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000214,10,1,1,M,PBXX,05/18/2018,C,              100.00,          50.00,USD,1.0,1,KG,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,           500.00,C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000214,10,10,1,M,ZC00,05/18/2018,C,              100.00,           5.00,USD,1.0,1,KG,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,            50.00,C,,A,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000214,10,21,1,M,NAVM,05/18/2018,B,              550.00,           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,XI,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000214,10,35,1,M,SKTO,05/18/2018,A,              550.00,           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000214,10,60,1,M,WOTB,05/18/2018,C,              100.00,          55.00,USD,1.0,1,KG,1,1,,X,,,,A,,,0,,0,,,,,,,,,0.0,           550.00,A,,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000215,10,1,1,M,PBXX,05/18/2018,C,               10.00,           0.00,USD,1.0,1,,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,X,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000215,10,21,1,M,NAVM,05/18/2018,B,                0.00,           0.00,USD,1.0,0,,0,0,N,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,,D,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000215,10,35,1,M,SKTO,05/18/2018,A,                0.00,           0.00,,0.0,0,,0,0,E,X,,,,A,X,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000215,10,60,1,M,WOTB,05/18/2018,C,               10.00,           0.00,USD,1.0,1,,0,0,,X,,,,A,,,0,,0,,,,,,,,,0.0,             0.00,A,X,B,0,,,,,0.0,,,,,,,,0,0,,,
670,1000000216,10,1,1,M,PBXX,05/18/2018,C,              150.00,          50.00,USD,1.0,1,LB,1,1,H,,,,,A,,,0,,0,,,,,,,,,0.0,           750.00,C,,B,0,,,,,0.0,,,,,,X,,0,0,,,
670,1000000216,10,10,1,M,ZC00,05/18/2018,C,              150.00,           0.00,USD,1.0,1,LB,1,1,,,,,,C,,,0,,0,,,,,,,,,0.0,             0.00,A,,A,0,,,,,0.0,,,,,,,,0,0,,,
