MANDT,EBELN,EBELP,LOEKZ,STATU,AEDAT,TXZ01,MATNR,EMATN,BUKRS,WERKS,LGORT,BEDNR,MATKL,INFNR,IDNLF,KTMNG,MENGE,MEINS,BPRME,BPUMZ,BPUMN,UMREZ,UMREN,NETPR,PEINH,NETWR,BRTWR,AGDAT,WEBAZ,MWSKZ,BONUS,INSMK,SPINF,PRSDR,SCHPR,MAHNZ,MAHN1,MAHN2,MAHN3,UEBTO,UEBTK,UNTTO,BWTAR,BWTTY,ABSKZ,AGMEM,ELIKZ,EREKZ,PSTYP,KNTTP,KZVBR,VRTKZ,TWRKZ,WEPOS,WEUNB,REPOS,WEBRE,KZABS,LABNR,KONNR,KTPNR,ABDAT,ABFTZ,ETFZ1,ETFZ2,KZSTU,NOTKZ,LMEIN,EVERS,ZWERT,NAVNW,ABMNG,PRDAT,BSTYP,EFFWR,XOBLR,KUNNR,ADRNR,EKKOL,SKTOF,STAFO,PLIFZ,NTGEW,GEWEI,TXJCD,ETDRK,SOBKZ,ARSNR,ARSPS,INSNC,SSQSS,ZGTYP,EAN11,BSTAE,REVLV,GEBER,FISTL,FIPOS,KO_GSBER,KO_PARGB,KO_PRCTR,KO_PPRCTR,MEPRF,BRGEW,VOLUM,VOLEH,INCO1,INCO2,VORAB,KOLIF,LTSNR,PACKNO,FPLNR,GNETWR,STAPO,UEBPO,LEWED,EMLIF,LBLKZ,SATNR,ATTYP,VSART,HANDOVERLOC,KANBA,ADRN2,CUOBJ,XERSY,EILDT,DRDAT,DRUHR,DRUNR,AKTNR,ABELN,ABELP,ANZPU,PUNEI,SAISO,SAISJ,EBON2,EBON3,EBONF,MLMAA,MHDRZ,ANFNR,ANFPS,KZKFG,USEQU,UMSOK,BANFN,BNFPO,MTART,UPTYP,UPVOR,KZWI1,KZWI2,KZWI3,KZWI4,KZWI5,KZWI6,SIKGR,MFZHI,FFZHI,RETPO,AUREL,BSGRU,LFRET,MFRGR,NRFHG,J_1BNBM,J_1BMATUSE,J_1BMATORG,J_1BOWNPRO,J_1BINDUST,ABUEB,NLABD,NFABD,KZBWS,BONBA,FABKZ,J_1AINDXP,J_1AIDATEP,MPROF,EGLKZ,KZTLF,KZFME,RDPRF,TECHS,CHG_SRV,CHG_FPLNR,MFRPN,MFRNR,EMNFR,NOVET,AFNAM,TZONRC,IPRKZ,LEBRE,BERID,XCONDITIONS,APOMS,CCOMP,GRANT_NBR,FKBER,STATUS,RESLO,KBLNR,KBLPOS,WEORA,SRV_BAS_COM,PRIO_URG,PRIO_REQ,EMPST,DIFF_INVOICE,TRMRISK_RELEVANT,SPE_ABGRU,SPE_CRM_SO,SPE_CRM_SO_ITEM,SPE_CRM_REF_SO,SPE_CRM_REF_ITEM,SPE_CRM_FKREL,SPE_CHNG_SYS,SPE_INSMK_SRC,SPE_CQ_CTRLTYPE,SPE_CQ_NOCQ,REASON_CODE,CQU_SAR,ANZSN,SPE_EWM_DTC,EXLIN,EXSNR,EHTYP,RETPC,DPTYP,DPPCT,DPAMT,DPDAT,FLS_RSTO,EXT_RFX_NUMBER,EXT_RFX_ITEM,EXT_RFX_SYSTEM,SRM_CONTRACT_ID,SRM_CONTRACT_ITM,BLK_REASON_ID,BLK_REASON_TXT,ITCONS,FIXMG,WABWE,CMPL_DLV_ITM,INCO2_L,INCO3_L,TC_AUT_DET,MANUAL_TC_REASON,FISCAL_INCENTIVE,TAX_SUBJECT_ST,FISCAL_INCENTIVE_ID,SF_TXJCD,/BEV1/NEGEN_ITEM,/BEV1/NEDEPFREE,/BEV1/NESTRUCCAT,ADVCODE,BUDGET_PD,EXCPE,FMFGUS_KEY,IUID_RELEVANT,MRPIND,SGT_SCAT,SGT_RCAT,WRF_CHARSTC1,WRF_CHARSTC2,WRF_CHARSTC3,REFSITE,SERRU,SERNP,DISUB_SOBKZ,DISUB_PSPNR,DISUB_KUNNR,DISUB_VBELN,DISUB_POSNR,DISUB_OWNER,FSH_SEASON_YEAR,FSH_SEASON,FSH_COLLECTION,FSH_THEME,FSH_ATP_DATE,FSH_VAS_REL,FSH_VAS_PRNT_ID,FSH_TRANSACTION,FSH_ITEM_GROUP,FSH_ITEM,FSH_SS,FSH_GRID_COND_REC,FSH_PSM_PFM_SPLIT,CNFM_QTY,REF_ITEM,SOURCE_ID,SOURCE_KEY,PUT_BACK,POL_ID,CONS_ORDER
375,4500000009,10,,,1/24/17,Brent Crude Oil,BRENTCRUDE,BRENTCRUDE,US00,DL00,RM00,,RAW,5300000010,,0,19775,LB,LB,1,1,1,1,4342.50,1,85872937.50,85872937.50,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/24/17,F,"106,855.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000014,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"106,855.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000010,10,,,1/24/17,XXXX,BOLT1000,BOLT1000,US00,DL00,RM00,,RAW,5300000012,,0,10,EA,EA,1,1,1,1,105.00,1,1050.00,1000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,EA,,0,0,0,1/24/17,F,"1,050.00",,,,,,SAP,1,20,G,TX0000000,,,0,0,,,,,,,,,,,,,,,20,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000015,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"1,050.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000011,10,,,1/24/17,Brent Crude Oil,BRENTCRUDE,BRENTCRUDE,US00,DL00,RM00,,RAW,5300000010,,0,19995,LB,LB,1,1,1,1,4332.50,1,86628337.50,86628337.50,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/24/17,F,"106,855.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000016,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"106,855.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000012,10,,,1/25/17,Diamond GBI-032,DIAMOND-032,DIAMOND-032,US00,DL00,RM00,,RAW,5300000013,,0,20,LB,LB,1,1,1,1,1515.00,1,30300.00,30000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/25/17,F,"30,300.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000017,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"30,300.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000013,10,,,1/25/17,Kryptonite-005,KRYPTONITE-005,KRYPTONITE-005,US00,DL00,RM00,,RAW,5300000014,,0,10,LB,LB,1,1,1,1,2000.00,1,20000.00,10000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/25/17,F,"20,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000018,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"20,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000014,10,,,1/26/17,Kryptonite-057,KRYPTONITE-057,KRYPTONITE-057,US00,DL00,RM00,,RAW,5300000015,,0,100,LB,LB,1,1,1,1,200.00,1,20000.00,10000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/26/17,F,"20,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000021,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"20,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000015,10,,,1/26/17,Adamantium GBI-055,ADAMANTIUM-055,ADAMANTIUM-055,US00,DL00,RM00,,RAW,5300000016,,0,100,LB,LB,1,1,1,1,5050.00,1,505000.00,500000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/26/17,F,"505,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000025,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"505,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000016,10,,,1/27/17,Kryptonite GBI-024,KRYPTONITE-024,KRYPTONITE-024,US00,DL00,RM00,,RAW,,,0,100,LB,LB,1,1,1,1,1000.00,1,100000.00,0.00,,0,XI,,,A,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/4/17,F,"100,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000029,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"100,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000017,10,,,1/27/17,kryptonite GBI-011,KRYPTONITE-011,KRYPTONITE-011,US00,DL00,FG00,,RAW,5300000017,,0,100,LB,LB,1,1,1,1,2000.00,1,200000.00,100000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/4/17,F,"200,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000028,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"200,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000018,10,,,1/27/17,Kryptonite GBI-016,KRYPTONITE-016,KRYPTONITE-016,US00,DL00,,,RAW,5300000018,,0,100,LB,LB,1,1,1,1,1050.00,1,105000.00,100000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/27/17,F,"105,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000030,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"105,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000019,10,,,1/27/17,Kryptonite GBI-029,KRYTONITE-029,KRYTONITE-029,US00,DL00,RM00,,RAW,5300000019,,0,100,LB,LB,1,1,1,1,11808.50,1,1180850.00,1178850.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/27/17,F,"1,180,850.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000032,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"1,180,850.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000020,10,,,1/28/17,Kryptonite GBI-046,KRYPTONITE-046,KRYPTONITE-046,US00,DL00,RM00,,RAW,5300000020,,0,100,LB,LB,1,1,1,1,200.00,1,20000.00,10000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/28/17,F,"20,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000033,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"20,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000021,10,,,1/30/17,KRYPTONITE GBI-039,KRYPTONITE GBI-039,KRYPTONITE GBI-039,US00,DL00,RM00,,RAW,5300000021,,0,100,LB,LB,1,1,1,1,1200.00,1,120000.00,100000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/28/17,F,"120,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000031,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"120,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000022,10,,,2/5/17,Kryptonite GBI-018,KRYPTONITE-018,KRYPTONITE-018,US00,DL00,RM00,,RAW,5300000022,,0,1,LB,LB,1,1,1,1,1000.00,1,1000.00,1000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/28/17,F,"1,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000034,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"1,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000022,20,,,2/5/17,Kryptonite GBI-018,KRYPTONITE-018,KRYPTONITE-018,US00,DL00,,,RAW,5300000022,,0,1,LB,LB,1,1,1,1,1010.00,1,1010.00,1000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/28/17,F,"1,010.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000121,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"1,010.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000023,10,,,2/5/17,Kryptonite GBI-019,KRYPTONITE-019,KRYPTONITE-019,US00,DL00,RM00,,RAW,5300000023,,0,10,LB,LB,1,1,1,1,1000.00,1,10000.00,10000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/28/17,F,"10,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000035,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"10,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000023,20,,,2/5/17,Kryptonite GBI-019,KRYPTONITE-019,KRYPTONITE-019,US00,DL00,,,RAW,5300000023,,0,10,LB,LB,1,1,1,1,1000.00,1,10000.00,10000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/28/17,F,"10,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000122,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"10,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000024,10,,,1/28/17,Kryptonite GBI-017,KRYPTONITE-017,KRYPTONITE-017,US00,DL00,RM00,,RAW,5300000024,,0,"1,000",LB,LB,1,1,1,1,1010.00,1,1010000.00,1000000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/28/17,F,"1,010,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000036,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"1,010,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000025,10,,,1/28/17,Kryptonite GBI-017,KRYPTONITE-017,KRYPTONITE-017,US00,DL00,RM00,,RAW,5300000024,,0,"1,000",LB,LB,1,1,1,1,1010.00,1,1010000.00,1000000.00,,0,XI,,,A,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/28/17,F,"1,010,000.00",,,,,,SAP,0,0,,,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000036,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"1,010,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000026,10,,,1/28/17,Kryptonite GBI-017,KRYPTONITE-017,KRYPTONITE-017,US00,DL00,RM00,,RAW,5300000024,,0,"1,000",LB,LB,1,1,1,1,1010.00,1,1010000.00,1000000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/28/17,F,"1,010,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000036,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"1,010,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000027,10,,,1/29/17,Kryptonite GBI-024,KRYPTONITE-024,KRYPTONITE-024,US00,DL00,RM00,,RAW,5300000025,,0,"1,000",LB,LB,1,1,1,1,1100.00,1,1100000.00,1000000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,2/6/17,F,"1,100,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000029,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"1,100,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000028,10,,,1/29/17,Chronium GBI-015,CHRONIUM-015,CHRONIUM-015,US00,DL00,RM00,,RAW,5300000026,,0,100,LB,LB,1,1,1,1,150.00,1,15000.00,5000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/29/17,F,"15,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000037,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"15,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000029,10,,,1/30/17,KRYPTONITE GBI-040,KRYPTONITE-040,KRYPTONITE-040,US00,DL00,RM00,,RAW,5300000028,,0,20,LB,LB,1,1,1,1,1100.00,1,22000.00,20000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/29/17,F,"22,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000024,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"22,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
375,4500000030,10,,,1/29/17,Chronium GBI-015,CHRONIUM-015,CHRONIUM-015,US00,DL00,RM00,,RAW,5300000026,,0,100,LB,LB,1,1,1,1,60.00,1,6000.00,5000.00,,0,XI,,,C,X,,0,0,0,0,0,,0,,,,,X,,0,,,,,X,,X,,,,,0,,0,0,0,,,LB,,0,0,0,1/29/17,F,"6,000.00",,,,,,SAP,0,0,,TX0000000,,,0,0,,,,,,,,,,,,,,,0,0,,,,,,,0,,0,,0,,,,,,,,,,0,,,,12:00:00 AM,1,,,0,0,,,,,,,,0,,0,,,,10000039,10,ROH,,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,"6,000.00",,,,,,,,,,,,,,,,,CST,D,,,,,,,,,,,0,,,0,0,,,,,,0,,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,0,,,,0,0,,,,,
