,MANDT,MBLNR,MJAHR,VGART,BLART,BLAUM,BLDAT,BUDAT,CPUDT,CPUTM,AEDAT,USNAM,TCODE,XBLNR,BKTXT,FRATH,FRBNR,WEVER,XABLN,AWSYS,BLA2D,TCODE2,BFWMS,EXNUM,SPE_BUDAT_UHR,SPE_BUDAT_ZONE,LE_VBELN,SPE_LOGSYS,SPE_MDNUM_EWM,GTS_CUSREF_NO,FLS_RSTO,MSR_ACTIVE,KNUMV
3911,375,5000003921,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO,,,5/23/00 15:00,,,,,,,,
3912,375,5000003922,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO,,,5/23/00 16:00,,,,,,,,
3913,375,5000003923,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO,,,5/23/00 17:00,,,,,,,,
3914,375,5000003924,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO,,,5/23/00 18:00,,,,,,,,
3915,375,5000003925,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO,,,5/23/00 19:00,,,,,,,,
3916,375,5000003926,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO,,,5/23/00 20:00,,,,,,,,
3917,375,5000003927,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO,,,5/23/00 21:00,,,,,,,,
3918,375,5000003928,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO,,,5/23/00 22:00,,,,,,,,
3919,375,5000003929,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO,,,5/23/00 23:00,,,,,,,,
3920,375,5000003930,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-028,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 0:00,,,,,,,,
3921,375,5000003931,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 1:00,,,,,,,,
3922,375,5000003932,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-038,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 2:00,,,,,,,,
3923,375,5000003933,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-012,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 3:00,,,,,,,,
3924,375,5000003934,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 4:00,,,,,,,,
3925,375,5000003935,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 5:00,,,,,,,,
3926,375,5000003936,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 6:00,,,,,,,,
3927,375,5000003937,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 7:00,,,,,,,,
3928,375,5000003938,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 8:00,,,,,,,,
3929,375,5000003939,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 9:00,,,,,,,,
3930,375,5000003940,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 10:00,,,,,,,,
3931,375,5000003941,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 11:00,,,,,,,,
3932,375,5000003942,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 12:00,,,,,,,,
3933,375,5000003943,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 13:00,,,,,,,,
3934,375,5000003944,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 14:00,,,,,,,,
3935,375,5000003945,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 15:00,,,,,,,,
3936,375,5000003946,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 16:00,,,,,,,,
3937,375,5000003947,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 17:00,,,,,,,,
3938,375,5000003948,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 18:00,,,,,,,,
3939,375,5000003949,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 19:00,,,,,,,,
3940,375,5000003950,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 20:00,,,,,,,,
3941,375,5000003951,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 21:00,,,,,,,,
3942,375,5000003952,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 22:00,,,,,,,,
3943,375,5000003953,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/24/00 23:00,,,,,,,,
3944,375,5000003954,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 0:00,,,,,,,,
3945,375,5000003955,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 1:00,,,,,,,,
3946,375,5000003956,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 2:00,,,,,,,,
3947,375,5000003957,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 3:00,,,,,,,,
3948,375,5000003958,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 4:00,,,,,,,,
3949,375,5000003959,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 5:00,,,,,,,,
3950,375,5000003960,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 6:00,,,,,,,,
3951,375,5000003961,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 7:00,,,,,,,,
3952,375,5000003962,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 8:00,,,,,,,,
3953,375,5000003963,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 9:00,,,,,,,,
3954,375,5000003964,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 10:00,,,,,,,,
3955,375,5000003965,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 11:00,,,,,,,,
3956,375,5000003966,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 12:00,,,,,,,,
3957,375,5000003967,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 13:00,,,,,,,,
3958,375,5000003968,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 14:00,,,,,,,,
3959,375,5000003969,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 15:00,,,,,,,,
3960,375,5000003970,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 16:00,,,,,,,,
3961,375,5000003971,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 17:00,,,,,,,,
3962,375,5000003972,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 18:00,,,,,,,,
3963,375,5000003973,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 19:00,,,,,,,,
3964,375,5000003974,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 20:00,,,,,,,,
3965,375,5000003975,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 21:00,,,,,,,,
3966,375,5000003976,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 22:00,,,,,,,,
3967,375,5000003977,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/25/00 23:00,,,,,,,,
3968,375,5000003978,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 0:00,,,,,,,,
3969,375,5000003979,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 1:00,,,,,,,,
3970,375,5000003980,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 2:00,,,,,,,,
3971,375,5000003981,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 3:00,,,,,,,,
3972,375,5000003982,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 4:00,,,,,,,,
3973,375,5000003983,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 5:00,,,,,,,,
3974,375,5000003984,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 6:00,,,,,,,,
3975,375,5000003985,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 7:00,,,,,,,,
3976,375,5000003986,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 8:00,,,,,,,,
3977,375,5000003987,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 9:00,,,,,,,,
3978,375,5000003988,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 10:00,,,,,,,,
3979,375,5000003989,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 11:00,,,,,,,,
3980,375,5000003990,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 12:00,,,,,,,,
3981,375,5000003991,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 13:00,,,,,,,,
3982,375,5000003992,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 14:00,,,,,,,,
3983,375,5000003993,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 15:00,,,,,,,,
3984,375,5000003994,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 16:00,,,,,,,,
3985,375,5000003995,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 17:00,,,,,,,,
3986,375,5000003996,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 18:00,,,,,,,,
3987,375,5000003997,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 19:00,,,,,,,,
3988,375,5000003998,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 20:00,,,,,,,,
3989,375,5000003999,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 21:00,,,,,,,,
3990,375,5000004000,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 22:00,,,,,,,,
3991,375,5000004001,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/26/00 23:00,,,,,,,,
3992,375,5000004002,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 0:00,,,,,,,,
3993,375,5000004003,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 1:00,,,,,,,,
3994,375,5000004004,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 2:00,,,,,,,,
3995,375,5000004005,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 3:00,,,,,,,,
3996,375,5000004006,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 4:00,,,,,,,,
3997,375,5000004007,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 5:00,,,,,,,,
3998,375,5000004008,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 6:00,,,,,,,,
3999,375,5000004009,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 7:00,,,,,,,,
4000,375,5000004010,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 8:00,,,,,,,,
4001,375,5000004011,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 9:00,,,,,,,,
4002,375,5000004012,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 10:00,,,,,,,,
4003,375,5000004013,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 11:00,,,,,,,,
4004,375,5000004014,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 12:00,,,,,,,,
4005,375,5000004015,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 13:00,,,,,,,,
4006,375,5000004016,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 14:00,,,,,,,,
4007,375,5000004017,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 15:00,,,,,,,,
4008,375,5000004018,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 16:00,,,,,,,,
4009,375,5000004019,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 17:00,,,,,,,,
4010,375,5000004020,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 18:00,,,,,,,,
4011,375,5000004021,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 19:00,,,,,,,,
4012,375,5000004022,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 20:00,,,,,,,,
4013,375,5000004023,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 21:00,,,,,,,,
4014,375,5000004024,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 22:00,,,,,,,,
4015,375,5000004025,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/27/00 23:00,,,,,,,,
4016,375,5000004026,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 0:00,,,,,,,,
4017,375,5000004027,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 1:00,,,,,,,,
4018,375,5000004028,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 2:00,,,,,,,,
4019,375,5000004029,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 3:00,,,,,,,,
4020,375,5000004030,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 4:00,,,,,,,,
4021,375,5000004031,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 5:00,,,,,,,,
4022,375,5000004032,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 6:00,,,,,,,,
4023,375,5000004033,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 7:00,,,,,,,,
4024,375,5000004034,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 8:00,,,,,,,,
4025,375,5000004035,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 9:00,,,,,,,,
4026,375,5000004036,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 10:00,,,,,,,,
4027,375,5000004037,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 11:00,,,,,,,,
4028,375,5000004038,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 12:00,,,,,,,,
4029,375,5000004039,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 13:00,,,,,,,,
4030,375,5000004040,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 14:00,,,,,,,,
4031,375,5000004041,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 15:00,,,,,,,,
4032,375,5000004042,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 16:00,,,,,,,,
4033,375,5000004043,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 17:00,,,,,,,,
4034,375,5000004044,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 18:00,,,,,,,,
4035,375,5000004045,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 19:00,,,,,,,,
4036,375,5000004046,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 20:00,,,,,,,,
4037,375,5000004047,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 21:00,,,,,,,,
4038,375,5000004048,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 22:00,,,,,,,,
4039,375,5000004049,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/28/00 23:00,,,,,,,,
4040,375,5000004050,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 0:00,,,,,,,,
4041,375,5000004051,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 1:00,,,,,,,,
4042,375,5000004052,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 2:00,,,,,,,,
4043,375,5000004053,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 3:00,,,,,,,,
4044,375,5000004054,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 4:00,,,,,,,,
4045,375,5000004055,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 5:00,,,,,,,,
4046,375,5000004056,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 6:00,,,,,,,,
4047,375,5000004057,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-001,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 7:00,,,,,,,,
4048,375,5000004058,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 8:00,,,,,,,,
4049,375,5000004059,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-004,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 9:00,,,,,,,,
4050,375,5000004060,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 10:00,,,,,,,,
4051,375,5000004061,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:20,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 11:00,,,,,,,,
4052,375,5000004062,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:17:49,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 12:00,,,,,,,,
4053,375,5000004063,2017,WA,WA,PR,2/21/17,2/21/17,2/21/17,19:16:48,,GBI-063,,,,0,,1,,CAICLNT375,,MIGO,,,5/29/00 13:00,,,,,,,,
